"ENT","CON","N_REN","PAREN","SEXO","EDAD","NIV","GRA","P3_5","P3_6","P3_7","P3_8","P3_9_1","P3_9_2","P3_9_3","P3_9_4","P3_9_5","P3_9_6","P3_9_7","P3_9_8","P3_9_9","P3_10","P3_11","P3_12_1","P3_12_2","P3_12_3","P3_12_4","P3_12_5","P3_12_6","P3_12_7","P3_12_8","P3_12A","P3_13","P3_14","P3_15","P3_16","P3_17_1","P3_17_2","P3_17_3","P3_17_4","P3_17_5","P3_17_6","P3_17_7","P3_17_8","P3_18","P3_19_1","P3_19_2","P3_19_3","P3_19_4","P3_19_5","P3_19_6","P3_19_7","P3_19_8","P3_20","P3_21_1","P3_21_2","P3_21_3","P3_21_4","P3_21_5","P3_21_6","P3_21_7","P3_21A","P3_21B","P3_22","P3_23","P3_24","P3_25_1","P3_25_2","P3_25_3","P3_25_4","P3_25_5","P3_26","FACTOR"
"24","24E12690","01","1","2","14","3","02","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","04","1","3","0","1","0","0","0","1",4246
"24","24E12690","02","1","2","15","3","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","05","2","","0","1","0","0","0","1",4246
"24","24E12690","03","1","1","16","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",4246
"24","24E12690","04","1","1","21","7","01","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","2","03","2","","0","1","0","0","0","1",4246
"24","24E12726","01","1","1","11","2","05","1","2","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","1","1","2","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","1","05","2","","0","1","0","0","0","1",3295
"24","24E12726","02","1","2","24","7","05","1","1","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","1","10","2","","0","0","1","0","0","5",3295
"24","24E12745","01","5","2","18","7","01","1","1","1","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","1","1","05","1","3","0","1","0","0","0","1",1935
"24","24E12745","02","5","2","22","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","3",1935
"24","24E12745","03","5","2","24","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","3",1935
"24","24E12770","01","1","2","17","3","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","03","2","","0","1","1","0","0","1",4603
"24","24E12822","01","8","2","22","7","03","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","2","04","2","","0","1","0","0","0","3",3975
"24","24E12857","03","6","2","27","7","01","1","2","2","2","","","","","","","","","","08","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","4",3496
"24","24E12871","01","1","1","13","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","05","1","2","0","1","0","0","0","1",7697
"24","24E12893","01","1","2","05","1","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","02","1","5","0","1","0","0","0","1",4827
"24","24E12929","01","1","2","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","01","1","1","0","1","0","0","0","1",36903
"24","24E12929","02","2","2","18","5","01","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","06","","","","","","","","","","","","","","","","","","","","","","","","","","","3",36903
"24","24E12942","01","1","1","07","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","02","1","1","0","1","0","0","0","1",4827
"24","24E13004","01","1","1","10","2","04","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","3","0","1","0","0","0","1",5735
"24","24E13004","02","1","2","15","3","03","1","1","2","2","","","","","","","","","","04","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5735
"24","24E13004","03","1","1","17","4","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","05","2","","0","1","0","0","0","1",5735
"24","24E13010","01","1","1","20","6","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","1",5602
"24","24E13025","01","1","2","05","1","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","1","1","02","1","1","0","1","0","0","0","1",5610
"24","24E13025","02","1","1","14","3","02","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","1","1","03","1","1","0","1","0","0","0","1",5610
"24","24E13038","01","1","2","16","5","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","1","0","1","0","0","0","1",3665
"24","24E13038","02","1","1","18","5","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","04","2","","0","1","0","0","0","1",3665
"24","24E13073","01","1","1","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","01","1","1","0","1","0","0","0","1",46754
"24","24E13073","02","1","1","07","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","02","1","1","0","1","0","0","0","1",46754
"24","24E13125","01","1","2","21","7","04","1","2","1","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","3","2","1","2","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","3","2","02","1","6","0","1","0","0","0","4",3975
"24","24E13159","01","8","1","18","5","03","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","2","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","4","2","12","2","","0","1","1","0","0","1",2019
"24","24E13159","02","5","1","24","7","05","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2019
"24","24E13159","03","5","1","28","7","05","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2019
"24","24E13192","02","1","1","06","1","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","5","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","2","02","1","1","0","1","0","0","0","3",4827
"24","24E13259","01","1","1","14","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","06","1","1","0","1","0","0","0","1",3023
"24","24E13259","02","1","2","20","5","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","05","2","","0","1","0","0","0","1",3023
"24","24E13259","03","1","2","23","7","03","1","1","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","1","03","2","","0","1","0","0","0","3",3023
"24","24E13273","01","2","2","04","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","03","1","1","0","1","0","0","0","1",10617
"24","24E13273","02","2","1","06","1","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","05","1","1","0","1","1","0","0","1",10617
"24","24E13273","03","5","1","15","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",10617
"24","24E13273","04","5","2","18","5","03","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","2","12","1","3","0","1","1","0","0","1",10617
"24","24E13273","05","5","1","20","4","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",10617
"24","24E13273","06","5","2","20","7","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","1",10617
"24","24E13273","07","5","2","24","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","3",10617
"24","24E13273","08","5","2","27","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","3",10617
"24","24E13289","01","5","2","13","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","2","05","1","1","0","1","0","0","0","1",2658
"24","24E13289","02","3","2","18","5","02","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","1","09","1","4","0","1","1","0","0","1",2658
"24","24E13289","03","8","1","28","7","05","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","2",2658
"24","24E13317","02","4","2","09","2","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","1","0","1","1","0","0","1",5155
"24","24E13317","03","1","2","18","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","1",5155
"24","24E13317","04","1","2","26","3","01","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","1",5155
"24","24E13317","05","1","1","28","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5155
"24","24E13349","01","1","2","11","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","02","1","1","0","1","0","0","0","2",3368
"24","24E13349","02","1","2","15","3","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","1","0","1","0","0","0","2",3368
"24","24E13349","03","1","2","18","7","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","4","04","2","","0","1","1","0","0","2",3368
"24","24E13454","01","1","2","10","2","04","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","04","1","1","0","1","0","0","0","2",6379
"24","24E13454","02","1","1","14","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","03","1","1","0","1","0","0","0","2",6379
"24","24E13461","01","1","1","11","2","04","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","02","1","1","0","1","0","0","0","1",2671
"24","24E13461","02","1","1","18","5","03","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","4","2","","1","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",2671
"24","24E13461","03","1","2","18","5","03","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","4","2","","1","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",2671
"24","24E13477","02","1","1","21","7","01","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","1","05","2","","0","1","0","0","0","1",1561
"24","24E13477","03","1","2","24","7","04","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1561
"24","24E13477","04","7","1","25","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1561
"24","24E13501","01","1","1","06","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","03","1","1","0","1","0","0","0","2",6241
"24","24E13537","02","6","1","10","2","04","1","1","1","","","","","","","","","","","","2","0","0","0","0","0","0","0","1","","","2","","1","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",3094
"24","24E13537","03","1","1","12","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","01","1","4","0","1","0","0","0","1",3094
"24","24E13540","01","1","1","13","3","01","1","1","1","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","2","9","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","1","02","1","1","0","1","1","0","0","1",3573
"24","24E13540","02","1","2","21","7","03","1","1","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","1","02","2","","0","1","1","0","0","1",3573
"24","24E16346","01","6","2","20","5","03","1","1","1","","","","","","","","","","","","1","1","1","0","1","1","0","0","0","4","1","1","2","","","","","","","","","","","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","4","1","08","2","","0","0","1","0","0","1",3824
"24","24E16346","02","8","1","22","7","05","2","","","","","","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","4","1","08","2","","0","0","1","0","0","1",3824
"24","24E16353","01","1","2","05","1","03","1","1","1","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","5","1","99","1","3","0","1","0","0","0","1",1396
"24","24E16353","02","1","1","08","2","03","1","1","1","","","","","","","","","","","","1","1","0","0","0","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","0","0","5","1","99","1","4","0","1","0","0","0","1",1396
"24","24E16353","03","1","2","10","2","05","1","1","1","","","","","","","","","","","","1","1","0","0","0","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","0","0","5","1","99","1","4","0","1","0","0","0","1",1396
"24","24E16353","04","1","1","11","2","05","1","1","1","","","","","","","","","","","","1","1","0","0","0","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","0","0","5","1","99","1","4","0","1","0","0","0","1",1396
"24","24E16353","05","1","1","17","5","03","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","1","99","2","","0","1","0","0","0","1",1396
"24","24E16353","06","1","1","20","7","01","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","1","99","2","","0","1","0","0","0","1",1396
"24","24E17485","01","8","1","28","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",8752
"24","24E17500","01","1","1","08","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","1","04","1","1","0","1","0","0","0","1",4753
"24","24E17500","02","1","2","17","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","2","","0","1","0","0","0","1",4753
"24","24E17500","03","1","2","21","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",4753
"24","24E17500","04","1","1","22","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",4753
"24","24E17628","01","1","1","20","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","5",6769
"24","24E17634","01","1","2","19","5","02","1","1","1","","","","","","","","","","","","2","0","0","0","1","0","0","0","0","4","1","2","","1","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",2726
"24","24E17634","02","1","2","22","5","03","1","1","1","","","","","","","","","","","","2","0","0","0","1","0","0","0","0","4","1","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","1",2726
"24","24E17634","03","1","1","23","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","1",2726
"24","24E17669","01","1","1","16","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2976
"24","24E17669","02","1","1","18","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2976
"24","24E17669","03","1","2","19","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2976
"24","24E17686","01","1","2","23","5","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","2",5602
"24","24E17690","01","1","1","28","2","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5488
"24","24E17726","01","4","1","13","3","02","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","2","12","2","","0","0","1","0","0","3",3894
"24","24E17726","02","4","2","16","5","01","1","1","1","","","","","","","","","","","","2","0","1","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","2","12","2","","0","0","1","0","0","3",3894
"24","24E17787","01","1","1","07","2","02","1","1","1","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","3","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","3","1","10","1","1","0","1","0","0","0","3",4549
"24","24E17787","02","1","1","10","2","04","1","2","1","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","3","1","1","2","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","3","1","05","1","1","0","1","0","0","0","3",4549
"24","24E17800","02","4","2","03","1","01","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","2","0","0","0","0","0","0","1","","","01","1","1","0","0","0","1","0","1",4650
"24","24E17800","03","1","1","25","3","03","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","","","01","2","","0","0","0","0","1","2",4650
"24","24E17800","04","7","2","25","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","5",4650
"24","24E17811","01","1","1","13","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","03","1","3","0","1","0","0","0","3",6919
"24","24E17811","02","1","2","16","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","5",6919
"24","24E17837","01","4","2","07","1","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","1","05","1","4","0","1","1","0","0","2",2897
"24","24E17837","02","1","1","26","7","02","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","1","1","08","2","","0","0","1","0","0","1",2897
"24","24E17949","01","6","2","19","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","5",6919
"24","24E17949","02","6","1","21","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",6919
"24","24E17981","01","4","1","08","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","1","0","1","0","0","0","1",3384
"24","24E17981","02","4","2","09","2","03","1","1","1","","","","","","","","","","","","1","0","0","1","1","0","0","0","0","3","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","3","2","04","1","1","0","1","1","0","0","1",3384
"24","24E17981","03","6","2","29","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",3384
"24","24E18025","02","1","1","09","2","03","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","0","0","0","2",5405
"24","24E18025","03","1","1","12","2","06","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","07","1","1","0","1","0","0","0","2",5405
"24","24E18025","04","6","1","29","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","06","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5405
"24","24E18025","05","8","2","29","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","06","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5405
"24","24E18026","01","1","1","17","5","03","1","1","1","","","","","","","","","","","","2","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","2","0","0","0","1","0","0","0","4","2","08","2","","0","1","1","0","0","1",4926
"24","24E18078","01","1","2","11","2","05","1","1","1","","","","","","","","","","","","2","0","0","0","0","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","06","1","1","0","1","0","0","0","1",5488
"24","24E18095","01","4","2","10","2","03","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","1","03","1","3","0","1","0","0","0","3",2897
"24","24E18095","02","1","2","20","7","02","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","2","07","2","","0","1","1","0","0","3",2897
"24","24E18101","01","1","2","08","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","05","1","1","0","1","0","0","0","4",4089
"24","24E18101","02","1","1","09","2","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","07","1","1","0","1","0","0","0","4",4089
"24","24E18101","03","1","1","13","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","01","1","1","0","1","0","0","0","4",4089
"25","25E10015","01","1","1","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","2",3960
"25","25E10015","02","1","1","08","2","03","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","02","1","1","0","1","0","0","0","2",3960
"25","25E10015","03","6","2","25","7","03","1","1","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","2","02","2","","0","1","0","0","0","4",3960
"25","25E10039","01","1","1","11","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","06","1","1","0","1","0","0","0","1",6336
"25","25E10039","02","1","2","13","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","07","1","1","0","1","0","0","0","1",6336
"25","25E10051","02","1","1","09","2","03","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","02","1","1","0","1","0","0","0","1",3916
